0.781718
0.187032
0.0161334
0.00193302
0.000132478
2.77847e-06
2.75079e-07
3.66609e-08
3.29356e-08
1.40692e-09
2.66549e-10
5.52403e-12
9.56124e-13
5.52803e-09
6.43278e-05
3.38751
